County,Estimate!!Total,Estimate!!Total!!Utility gas,"Estimate!!Total!!Bottled, tank, or LP gas",Estimate!!Total!!Electricity,"Estimate!!Total!!Fuel oil, kerosene, etc.",Estimate!!Total!!Coal or coke,Estimate!!Total!!Wood,Estimate!!Total!!Solar energy,Estimate!!Total!!Other fuel,Estimate!!Total!!No fuel used,State,County Number,Year,Census_Population,FIPS,County Seat(s),Population (2010),Land Area km2,Land Area mi2,Water Area km2,Water Area mi2,Total Area km2,Total Area mi2,Latitude,Longitude,tempmax,tempmin,temp,humidity,precipcover,cloudcover,solarradiation,solarenergy,uvindex
Elbert,8816,3214,3897,815,4,0,626,11,154,95,8,39,2020,26230,8039,Colorado Springs,"23,086","4,793.67","1,850.85",0.442,0.171,"4,794.11","1,851.02",39.310817,-104.117928,62.84487179487179,34.50512820512821,48.110897435897435,49.526923076923076,5.5554487179487175,23.60320512820513,289.399358974359,17.157692307692308,7.076923076923077
Las Animas,6327,3316,1456,781,2,1,657,18,95,1,8,71,2017,14151,8071,Trinidad,"15,507","12,361.16","4,772.67",6.93,2.676,"12,368.09","4,775.35",37.318831,-104.04411,69.03397435897435,39.18269230769231,53.373717948717946,45.44423076923077,5.876153846153847,17.800641025641028,280.08397435897433,18.509615384615383,7.512820512820513
Las Animas,6477,3411,1434,839,7,1,675,16,89,5,8,71,2018,14179,8071,Trinidad,"15,507","12,361.16","4,772.67",6.93,2.676,"12,368.09","4,775.35",37.318831,-104.04411,69.03397435897435,39.18269230769231,53.373717948717946,45.44423076923077,5.876153846153847,17.800641025641028,280.08397435897433,18.509615384615383,7.512820512820513
Las Animas,6670,3435,1478,962,5,8,676,15,57,34,8,71,2019,14266,8071,Trinidad,"15,507","12,361.16","4,772.67",6.93,2.676,"12,368.09","4,775.35",37.318831,-104.04411,69.03397435897435,39.18269230769231,53.373717948717946,45.44423076923077,5.876153846153847,17.800641025641028,280.08397435897433,18.509615384615383,7.512820512820513
Las Animas,6750,3346,1493,1057,6,7,709,68,29,35,8,71,2020,14323,8071,Trinidad,"15,507","12,361.16","4,772.67",6.93,2.676,"12,368.09","4,775.35",37.318831,-104.04411,69.03397435897435,39.18269230769231,53.373717948717946,45.44423076923077,5.876153846153847,17.800641025641028,280.08397435897433,18.509615384615383,7.512820512820513
Yuma,4053,2508,920,472,3,0,73,0,49,28,8,125,2017,10109,8125,Wray,"10,043","6,123.78","2,364.41",11.135,4.299,"6,134.92","2,368.70",40.000631,-102.422649,67.98974358974358,38.529487179487184,52.407051282051285,55.3698717948718,3.258717948717949,23.47692307692308,203.90897435897435,16.691666666666666,6.583333333333333
Yuma,4051,2403,981,500,4,0,77,0,59,27,8,125,2018,10069,8125,Wray,"10,043","6,123.78","2,364.41",11.135,4.299,"6,134.92","2,368.70",40.000631,-102.422649,67.98974358974358,38.529487179487184,52.407051282051285,55.3698717948718,3.258717948717949,23.47692307692308,203.90897435897435,16.691666666666666,6.583333333333333
Yuma,4028,2218,1048,635,3,0,56,0,43,25,8,125,2019,10003,8125,Wray,"10,043","6,123.78","2,364.41",11.135,4.299,"6,134.92","2,368.70",40.000631,-102.422649,67.98974358974358,38.529487179487184,52.407051282051285,55.3698717948718,3.258717948717949,23.47692307692308,203.90897435897435,16.691666666666666,6.583333333333333
Yuma,4108,2327,1001,681,2,0,55,0,21,21,8,125,2020,10013,8125,Wray,"10,043","6,123.78","2,364.41",11.135,4.299,"6,134.92","2,368.70",40.000631,-102.422649,67.98974358974358,38.529487179487184,52.407051282051285,55.3698717948718,3.258717948717949,23.47692307692308,203.90897435897435,16.691666666666666,6.583333333333333
Lincoln,1477,860,349,189,9,0,37,0,32,1,8,73,2017,5520,8073,Hugo,"5,467","6,676.02","2,577.63",22.781,8.796,"6,698.80","2,586.42",38.99374,-103.507555,65.07307692307693,33.340384615384615,48.73653846153846,52.30448717948718,4.594102564102564,22.90897435897436,281.0455128205128,16.847435897435897,6.935897435897436
Lincoln,1520,858,393,198,3,0,45,0,18,5,8,73,2018,5548,8073,Hugo,"5,467","6,676.02","2,577.63",22.781,8.796,"6,698.80","2,586.42",38.99374,-103.507555,65.07307692307693,33.340384615384615,48.73653846153846,52.30448717948718,4.594102564102564,22.90897435897436,281.0455128205128,16.847435897435897,6.935897435897436
Lincoln,1518,875,360,215,3,0,37,0,22,6,8,73,2019,5585,8073,Hugo,"5,467","6,676.02","2,577.63",22.781,8.796,"6,698.80","2,586.42",38.99374,-103.507555,65.07307692307693,33.340384615384615,48.73653846153846,52.30448717948718,4.594102564102564,22.90897435897436,281.0455128205128,16.847435897435897,6.935897435897436
Lincoln,1513,891,341,205,6,0,50,0,15,5,8,73,2020,5608,8073,Hugo,"5,467","6,676.02","2,577.63",22.781,8.796,"6,698.80","2,586.42",38.99374,-103.507555,65.07307692307693,33.340384615384615,48.73653846153846,52.30448717948718,4.594102564102564,22.90897435897436,281.0455128205128,16.847435897435897,6.935897435897436
Routt,9478,4110,1548,2858,0,68,726,27,141,0,8,107,2017,24359,8107,Steamboat Springs,"23,509","6,117.62","2,362.03",15.826,6.11,"6,133.45","2,368.14",40.48316,-106.985289,56.08910256410256,29.435897435897434,42.48653846153846,59.06217948717949,5.608910256410256,32.12948717948718,281.3121794871795,18.37371794871795,7.153846153846154
Routt,9552,4280,1543,2776,0,34,760,26,133,0,8,107,2018,24874,8107,Steamboat Springs,"23,509","6,117.62","2,362.03",15.826,6.11,"6,133.45","2,368.14",40.48316,-106.985289,56.08910256410256,29.435897435897434,42.48653846153846,59.06217948717949,5.608910256410256,32.12948717948718,281.3121794871795,18.37371794871795,7.153846153846154
Routt,9603,4355,1425,2841,0,23,851,0,108,0,8,107,2019,25072,8107,Steamboat Springs,"23,509","6,117.62","2,362.03",15.826,6.11,"6,133.45","2,368.14",40.48316,-106.985289,56.08910256410256,29.435897435897434,42.48653846153846,59.06217948717949,5.608910256410256,32.12948717948718,281.3121794871795,18.37371794871795,7.153846153846154
Routt,10100,4707,1506,2815,0,18,981,0,73,0,8,107,2020,25317,8107,Steamboat Springs,"23,509","6,117.62","2,362.03",15.826,6.11,"6,133.45","2,368.14",40.48316,-106.985289,56.08910256410256,29.435897435897434,42.48653846153846,59.06217948717949,5.608910256410256,32.12948717948718,281.3121794871795,18.37371794871795,7.153846153846154
Summit,9455,4999,224,3834,0,0,301,3,50,44,8,117,2017,29722,8117,Breckenridge,"27,994","1,575.64",608.358,28.283,10.92,"1,603.92",619.278,39.621023,-106.137555,42.78846153846154,29.140384615384612,35.57307692307692,50.0224358974359,9.748974358974358,42.20641025641026,220.1814102564103,17.45448717948718,7.391025641025641
Summit,9707,4864,187,4155,33,0,338,26,47,57,8,117,2018,30429,8117,Breckenridge,"27,994","1,575.64",608.358,28.283,10.92,"1,603.92",619.278,39.621023,-106.137555,42.78846153846154,29.140384615384612,35.57307692307692,50.0224358974359,9.748974358974358,42.20641025641026,220.1814102564103,17.45448717948718,7.391025641025641
Summit,10641,5120,198,4830,34,0,333,22,51,53,8,117,2019,30649,8117,Breckenridge,"27,994","1,575.64",608.358,28.283,10.92,"1,603.92",619.278,39.621023,-106.137555,42.78846153846154,29.140384615384612,35.57307692307692,50.0224358974359,9.748974358974358,42.20641025641026,220.1814102564103,17.45448717948718,7.391025641025641
Summit,11609,6016,290,4883,41,0,318,44,16,1,8,117,2020,30735,8117,Breckenridge,"27,994","1,575.64",608.358,28.283,10.92,"1,603.92",619.278,39.621023,-106.137555,42.78846153846154,29.140384615384612,35.57307692307692,50.0224358974359,9.748974358974358,42.20641025641026,220.1814102564103,17.45448717948718,7.391025641025641
Alamosa,6049,3074,614,1502,87,0,541,62,127,42,8,3,2017,16345,8003,Alamosa,"15,445","1,871.64",722.643,1.808,0.698,"1,873.45",723.341,37.568442,-105.788041,61.483333333333334,27.653205128205126,44.257051282051286,51.496153846153845,4.166538461538462,19.875,306.9217948717949,18.847435897435897,7.461538461538462
Alamosa,6153,3097,670,1589,52,2,532,31,137,43,8,3,2018,16444,8003,Alamosa,"15,445","1,871.64",722.643,1.808,0.698,"1,873.45",723.341,37.568442,-105.788041,61.483333333333334,27.653205128205126,44.257051282051286,51.496153846153845,4.166538461538462,19.875,306.9217948717949,18.847435897435897,7.461538461538462
Alamosa,6162,3086,767,1628,34,2,458,28,113,46,8,3,2019,16107,8003,Alamosa,"15,445","1,871.64",722.643,1.808,0.698,"1,873.45",723.341,37.568442,-105.788041,61.483333333333334,27.653205128205126,44.257051282051286,51.496153846153845,4.166538461538462,19.875,306.9217948717949,18.847435897435897,7.461538461538462
Alamosa,6240,2826,908,1736,26,3,521,15,126,79,8,3,2020,16153,8003,Alamosa,"15,445","1,871.64",722.643,1.808,0.698,"1,873.45",723.341,37.568442,-105.788041,61.483333333333334,27.653205128205126,44.257051282051286,51.496153846153845,4.166538461538462,19.875,306.9217948717949,18.847435897435897,7.461538461538462
Clear Creek,4374,2256,691,735,17,0,546,53,61,15,8,19,2017,9257,8019,Georgetown,"9,088","1,023.63",395.227,3.28,1.266,"1,026.91",396.493,39.689403,-105.670791,37.61153846153846,23.753205128205128,30.276923076923076,54.05320512820512,8.627243589743589,39.74487179487179,274.1230769230769,23.684615384615388,7.198717948717949
Clear Creek,4640,2426,817,807,11,0,456,53,59,11,8,19,2018,9379,8019,Georgetown,"9,088","1,023.63",395.227,3.28,1.266,"1,026.91",396.493,39.689403,-105.670791,37.61153846153846,23.753205128205128,30.276923076923076,54.05320512820512,8.627243589743589,39.74487179487179,274.1230769230769,23.684615384615388,7.198717948717949
Clear Creek,4395,2248,806,755,14,0,428,75,57,12,8,19,2019,9495,8019,Georgetown,"9,088","1,023.63",395.227,3.28,1.266,"1,026.91",396.493,39.689403,-105.670791,37.61153846153846,23.753205128205128,30.276923076923076,54.05320512820512,8.627243589743589,39.74487179487179,274.1230769230769,23.684615384615388,7.198717948717949
Clear Creek,4378,2099,1008,692,0,0,417,46,53,63,8,19,2020,9533,8019,Georgetown,"9,088","1,023.63",395.227,3.28,1.266,"1,026.91",396.493,39.689403,-105.670791,37.61153846153846,23.753205128205128,30.276923076923076,54.05320512820512,8.627243589743589,39.74487179487179,274.1230769230769,23.684615384615388,7.198717948717949
Delta,12119,6336,1828,2299,16,145,1217,86,163,29,8,29,2017,30217,8029,Delta,"30,952","2,957.90","1,142.05",16.961,6.549,"2,974.86","1,148.60",38.861756,-107.864757,67.64615384615384,40.28782051282051,53.5025641025641,43.34102564102564,4.460512820512821,19.722435897435897,267.9083333333333,17.26025641025641,7.314102564102564
Delta,11882,6199,1630,2270,17,132,1338,95,179,22,8,29,2018,30346,8029,Delta,"30,952","2,957.90","1,142.05",16.961,6.549,"2,974.86","1,148.60",38.861756,-107.864757,67.64615384615384,40.28782051282051,53.5025641025641,43.34102564102564,4.460512820512821,19.722435897435897,267.9083333333333,17.26025641025641,7.314102564102564
Delta,11883,6032,1806,2389,27,162,1183,78,173,33,8,29,2019,30565,8029,Delta,"30,952","2,957.90","1,142.05",16.961,6.549,"2,974.86","1,148.60",38.861756,-107.864757,67.64615384615384,40.28782051282051,53.5025641025641,43.34102564102564,4.460512820512821,19.722435897435897,267.9083333333333,17.26025641025641,7.314102564102564
Delta,12277,6058,2040,2436,8,58,1277,106,214,80,8,29,2020,30758,8029,Delta,"30,952","2,957.90","1,142.05",16.961,6.549,"2,974.86","1,148.60",38.861756,-107.864757,67.64615384615384,40.28782051282051,53.5025641025641,43.34102564102564,4.460512820512821,19.722435897435897,267.9083333333333,17.26025641025641,7.314102564102564
Fremont,16762,11313,2018,1880,10,35,1325,43,115,23,8,43,2017,46601,8043,Cañon City,"46,824","3,970.63","1,533.07",2.235,0.863,"3,972.86","1,533.93",38.455658,-105.421438,63.52307692307693,39.119230769230775,50.81089743589744,43.92692307692308,7.078205128205129,36.24230769230769,295.7967948717949,18.06025641025641,7.493589743589744
Fremont,17163,11647,2003,1931,14,6,1359,54,107,42,8,43,2018,47002,8043,Cañon City,"46,824","3,970.63","1,533.07",2.235,0.863,"3,972.86","1,533.93",38.455658,-105.421438,63.52307692307693,39.119230769230775,50.81089743589744,43.92692307692308,7.078205128205129,36.24230769230769,295.7967948717949,18.06025641025641,7.493589743589744
Fremont,17136,11548,2119,1960,5,5,1290,26,130,53,8,43,2019,47321,8043,Cañon City,"46,824","3,970.63","1,533.07",2.235,0.863,"3,972.86","1,533.93",38.455658,-105.421438,63.52307692307693,39.119230769230775,50.81089743589744,43.92692307692308,7.078205128205129,36.24230769230769,295.7967948717949,18.06025641025641,7.493589743589744
Fremont,17449,11922,2367,1710,50,5,1257,20,62,56,8,43,2020,47725,8043,Cañon City,"46,824","3,970.63","1,533.07",2.235,0.863,"3,972.86","1,533.93",38.455658,-105.421438,63.52307692307693,39.119230769230775,50.81089743589744,43.92692307692308,7.078205128205129,36.24230769230769,295.7967948717949,18.06025641025641,7.493589743589744
Pueblo,63489,47558,2941,10894,23,0,1110,47,658,258,8,101,2017,163368,8101,Pueblo,"159,063","6,179.98","2,386.10",30.28,11.691,"6,210.26","2,397.80",38.170658,-104.489893,70.2775641025641,38.39423076923077,53.89038461538461,46.825641025641026,4.060128205128205,18.099358974358974,259.02564102564105,16.781410256410258,6.923076923076923
Pueblo,63762,48019,2609,11045,37,0,1158,49,589,256,8,101,2018,164685,8101,Pueblo,"159,063","6,179.98","2,386.10",30.28,11.691,"6,210.26","2,397.80",38.170658,-104.489893,70.2775641025641,38.39423076923077,53.89038461538461,46.825641025641026,4.060128205128205,18.099358974358974,259.02564102564105,16.781410256410258,6.923076923076923
Pueblo,64314,48589,2747,10954,39,0,1119,52,585,229,8,101,2019,165982,8101,Pueblo,"159,063","6,179.98","2,386.10",30.28,11.691,"6,210.26","2,397.80",38.170658,-104.489893,70.2775641025641,38.39423076923077,53.89038461538461,46.825641025641026,4.060128205128205,18.099358974358974,259.02564102564105,16.781410256410258,6.923076923076923
Pueblo,65206,49159,2501,11395,62,0,891,69,820,309,8,101,2020,167412,8101,Pueblo,"159,063","6,179.98","2,386.10",30.28,11.691,"6,210.26","2,397.80",38.170658,-104.489893,70.2775641025641,38.39423076923077,53.89038461538461,46.825641025641026,4.060128205128205,18.099358974358974,259.02564102564105,16.781410256410258,6.923076923076923
Montrose,16951,9858,2065,2905,18,38,1775,61,152,79,8,85,2017,40908,8085,Montrose,"41,276","5,803.37","2,240.70",4.923,1.901,"5,808.30","2,242.60",38.413427,-108.263042,64.55897435897437,39.101282051282055,51.425000000000004,45.63012820512821,5.074871794871795,21.547435897435896,262.18397435897435,17.769871794871793,7.551282051282051
Montrose,17125,10278,2050,2631,52,54,1726,46,192,96,8,85,2018,41268,8085,Montrose,"41,276","5,803.37","2,240.70",4.923,1.901,"5,808.30","2,242.60",38.413427,-108.263042,64.55897435897437,39.101282051282055,51.425000000000004,45.63012820512821,5.074871794871795,21.547435897435896,262.18397435897435,17.769871794871793,7.551282051282051
Montrose,17140,10582,2055,2560,51,60,1490,58,175,109,8,85,2019,41686,8085,Montrose,"41,276","5,803.37","2,240.70",4.923,1.901,"5,808.30","2,242.60",38.413427,-108.263042,64.55897435897437,39.101282051282055,51.425000000000004,45.63012820512821,5.074871794871795,21.547435897435896,262.18397435897435,17.769871794871793,7.551282051282051
Montrose,17483,11034,1994,2582,46,51,1501,47,149,79,8,85,2020,42280,8085,Montrose,"41,276","5,803.37","2,240.70",4.923,1.901,"5,808.30","2,242.60",38.413427,-108.263042,64.55897435897437,39.101282051282055,51.425000000000004,45.63012820512821,5.074871794871795,21.547435897435896,262.18397435897435,17.769871794871793,7.551282051282051
Morgan,10599,5513,1413,3266,24,0,228,7,117,31,8,87,2017,28123,8087,Fort Morgan,"28,159","3,316.31","1,280.43",34.474,13.31,"3,350.78","1,293.74",40.262354,-103.807092,65.88076923076923,36.340384615384615,50.534615384615385,52.169230769230765,3.4723717948717954,22.375641025641023,224.6948717948718,17.218589743589742,6.948717948717949
Morgan,10785,5624,1381,3378,26,0,260,9,98,9,8,87,2018,28257,8087,Fort Morgan,"28,159","3,316.31","1,280.43",34.474,13.31,"3,350.78","1,293.74",40.262354,-103.807092,65.88076923076923,36.340384615384615,50.534615384615385,52.169230769230765,3.4723717948717954,22.375641025641023,224.6948717948718,17.218589743589742,6.948717948717949
Morgan,10928,5358,1664,3563,12,0,236,13,79,3,8,87,2019,28517,8087,Fort Morgan,"28,159","3,316.31","1,280.43",34.474,13.31,"3,350.78","1,293.74",40.262354,-103.807092,65.88076923076923,36.340384615384615,50.534615384615385,52.169230769230765,3.4723717948717954,22.375641025641023,224.6948717948718,17.218589743589742,6.948717948717949
Morgan,10863,5344,1738,3448,14,0,195,77,44,3,8,87,2020,28617,8087,Fort Morgan,"28,159","3,316.31","1,280.43",34.474,13.31,"3,350.78","1,293.74",40.262354,-103.807092,65.88076923076923,36.340384615384615,50.534615384615385,52.169230769230765,3.4723717948717954,22.375641025641023,224.6948717948718,17.218589743589742,6.948717948717949
Park,7389,2780,2110,827,0,8,1468,26,170,0,8,93,2017,16900,8093,Fairplay,"16,206","5,682.03","2,193.85",43.531,16.807,"5,725.57","2,210.65",39.118914,-105.717648,45.91346153846154,28.860256410256408,36.574999999999996,49.26923076923077,7.478782051282051,34.45961538461538,216.17820512820515,16.84294871794872,7.461538461538462
Park,7119,2771,2082,766,0,8,1286,19,187,0,8,93,2018,17392,8093,Fairplay,"16,206","5,682.03","2,193.85",43.531,16.807,"5,725.57","2,210.65",39.118914,-105.717648,45.91346153846154,28.860256410256408,36.574999999999996,49.26923076923077,7.478782051282051,34.45961538461538,216.17820512820515,16.84294871794872,7.461538461538462
Park,6931,2751,2094,734,0,0,1173,28,151,0,8,93,2019,17867,8093,Fairplay,"16,206","5,682.03","2,193.85",43.531,16.807,"5,725.57","2,210.65",39.118914,-105.717648,45.91346153846154,28.860256410256408,36.574999999999996,49.26923076923077,7.478782051282051,34.45961538461538,216.17820512820515,16.84294871794872,7.461538461538462
Park,6987,2868,2021,722,0,0,1178,8,190,0,8,93,2020,18345,8093,Fairplay,"16,206","5,682.03","2,193.85",43.531,16.807,"5,725.57","2,210.65",39.118914,-105.717648,45.91346153846154,28.860256410256408,36.574999999999996,49.26923076923077,7.478782051282051,34.45961538461538,216.17820512820515,16.84294871794872,7.461538461538462
Saguache,2626,640,853,321,34,14,660,36,51,17,8,109,2017,6338,8109,Saguache,"6,108","8,206.44","3,168.53",4.455,1.72,"8,210.90","3,170.25",38.033952,-106.246675,59.42371794871795,31.671794871794873,44.84679487179488,48.59935897435897,2.7243589743589745,22.368589743589745,307.7967948717949,19.039743589743587,7.846153846153846
Saguache,2645,630,872,272,16,15,705,41,56,38,8,109,2018,6468,8109,Saguache,"6,108","8,206.44","3,168.53",4.455,1.72,"8,210.90","3,170.25",38.033952,-106.246675,59.42371794871795,31.671794871794873,44.84679487179488,48.59935897435897,2.7243589743589745,22.368589743589745,307.7967948717949,19.039743589743587,7.846153846153846
Saguache,2860,690,985,358,17,13,674,37,52,34,8,109,2019,6592,8109,Saguache,"6,108","8,206.44","3,168.53",4.455,1.72,"8,210.90","3,170.25",38.033952,-106.246675,59.42371794871795,31.671794871794873,44.84679487179488,48.59935897435897,2.7243589743589745,22.368589743589745,307.7967948717949,19.039743589743587,7.846153846153846
Saguache,2803,710,938,396,24,13,629,35,30,28,8,109,2020,6730,8109,Saguache,"6,108","8,206.44","3,168.53",4.455,1.72,"8,210.90","3,170.25",38.033952,-106.246675,59.42371794871795,31.671794871794873,44.84679487179488,48.59935897435897,2.7243589743589745,22.368589743589745,307.7967948717949,19.039743589743587,7.846153846153846
Mesa,60562,45317,2445,9911,42,39,1819,205,635,149,8,77,2017,148798,8077,Grand Junction,"146,723","8,622.00","3,328.97",31.467,12.149,"8,653.47","3,341.12",39.019492,-108.461837,67.44871794871794,42.48717948717949,54.608333333333334,41.6775641025641,2.6978846153846154,18.25897435897436,287.09358974358975,18.01794871794872,7.108974358974359
Mesa,61033,45532,2586,10265,30,40,1681,259,493,147,8,77,2018,149998,8077,Grand Junction,"146,723","8,622.00","3,328.97",31.467,12.149,"8,653.47","3,341.12",39.019492,-108.461837,67.44871794871794,42.48717948717949,54.608333333333334,41.6775641025641,2.6978846153846154,18.25897435897436,287.09358974358975,18.01794871794872,7.108974358974359
Mesa,61742,46784,2299,9926,12,43,1747,252,530,149,8,77,2019,151218,8077,Grand Junction,"146,723","8,622.00","3,328.97",31.467,12.149,"8,653.47","3,341.12",39.019492,-108.461837,67.44871794871794,42.48717948717949,54.608333333333334,41.6775641025641,2.6978846153846154,18.25897435897436,287.09358974358975,18.01794871794872,7.108974358974359
Mesa,59750,44909,2636,9702,12,35,1440,421,396,199,8,77,2020,152962,8077,Grand Junction,"146,723","8,622.00","3,328.97",31.467,12.149,"8,653.47","3,341.12",39.019492,-108.461837,67.44871794871794,42.48717948717949,54.608333333333334,41.6775641025641,2.6978846153846154,18.25897435897436,287.09358974358975,18.01794871794872,7.108974358974359
Prowers,4913,3801,463,498,3,0,73,0,27,48,8,99,2017,12084,8099,Lamar,"12,551","4,243.42","1,638.40",15.353,5.928,"4,258.78","1,644.32",37.958181,-102.392161,71.02435897435898,38.9474358974359,54.42371794871795,52.20320512820513,3.8995512820512817,19.17820512820513,236.6269230769231,17.32948717948718,7.1923076923076925
Prowers,4963,3857,398,565,3,0,70,0,32,38,8,99,2018,12052,8099,Lamar,"12,551","4,243.42","1,638.40",15.353,5.928,"4,258.78","1,644.32",37.958181,-102.392161,71.02435897435898,38.9474358974359,54.42371794871795,52.20320512820513,3.8995512820512817,19.17820512820513,236.6269230769231,17.32948717948718,7.1923076923076925
Prowers,4888,3871,361,522,19,0,58,0,32,25,8,99,2019,12022,8099,Lamar,"12,551","4,243.42","1,638.40",15.353,5.928,"4,258.78","1,644.32",37.958181,-102.392161,71.02435897435898,38.9474358974359,54.42371794871795,52.20320512820513,3.8995512820512817,19.17820512820513,236.6269230769231,17.32948717948718,7.1923076923076925
Prowers,4900,3822,346,573,28,0,55,0,18,58,8,99,2020,12035,8099,Lamar,"12,551","4,243.42","1,638.40",15.353,5.928,"4,258.78","1,644.32",37.958181,-102.392161,71.02435897435898,38.9474358974359,54.42371794871795,52.20320512820513,3.8995512820512817,19.17820512820513,236.6269230769231,17.32948717948718,7.1923076923076925
Hinsdale,368,26,156,77,0,0,102,5,2,0,8,53,2017,820,8053,Lake City,843,"2,893.67","1,117.25",15.325,5.917,"2,908.99","1,123.17",37.811625,-107.383405,52.532051282051285,33.76474358974359,42.65128205128205,48.58974358974359,7.451730769230769,33.891666666666666,253.81474358974359,15.962179487179487,7.17948717948718
Hinsdale,387,20,172,73,0,2,118,0,2,0,8,53,2018,878,8053,Lake City,843,"2,893.67","1,117.25",15.325,5.917,"2,908.99","1,123.17",37.811625,-107.383405,52.532051282051285,33.76474358974359,42.65128205128205,48.58974358974359,7.451730769230769,33.891666666666666,253.81474358974359,15.962179487179487,7.17948717948718
Hinsdale,377,18,163,69,0,2,123,0,2,0,8,53,2019,857,8053,Lake City,843,"2,893.67","1,117.25",15.325,5.917,"2,908.99","1,123.17",37.811625,-107.383405,52.532051282051285,33.76474358974359,42.65128205128205,48.58974358974359,7.451730769230769,33.891666666666666,253.81474358974359,15.962179487179487,7.17948717948718
Hinsdale,376,21,181,53,0,2,116,0,3,0,8,53,2020,781,8053,Lake City,843,"2,893.67","1,117.25",15.325,5.917,"2,908.99","1,123.17",37.811625,-107.383405,52.532051282051285,33.76474358974359,42.65128205128205,48.58974358974359,7.451730769230769,33.891666666666666,253.81474358974359,15.962179487179487,7.17948717948718
El Paso,249745,179449,9971,56213,103,70,1665,245,1136,893,8,41,2017,674826,8041,Kiowa,"622,263","5,508.39","2,126.80",7.112,2.746,"5,515.50","2,129.55",38.827383,-104.527472,64.78397435897435,38.39807692307693,51.20705128205128,45.360897435897435,5.689230769230769,43.44166666666666,222.88782051282053,13.603846153846153,5.980769230769231
El Paso,253379,181864,9639,57909,127,54,1508,311,1040,927,8,41,2018,688153,8041,Kiowa,"622,263","5,508.39","2,126.80",7.112,2.746,"5,515.50","2,129.55",38.827383,-104.527472,64.78397435897435,38.39807692307693,51.20705128205128,45.360897435897435,5.689230769230769,43.44166666666666,222.88782051282053,13.603846153846153,5.980769230769231
El Paso,257507,184131,9537,59724,181,41,1594,219,1127,953,8,41,2019,698974,8041,Kiowa,"622,263","5,508.39","2,126.80",7.112,2.746,"5,515.50","2,129.55",38.827383,-104.527472,64.78397435897435,38.39807692307693,51.20705128205128,45.360897435897435,5.689230769230769,43.44166666666666,222.88782051282053,13.603846153846153,5.980769230769231
El Paso,262780,184058,10137,63625,386,28,1557,321,1459,1209,8,41,2020,710499,8041,Kiowa,"622,263","5,508.39","2,126.80",7.112,2.746,"5,515.50","2,129.55",38.827383,-104.527472,64.78397435897435,38.39807692307693,51.20705128205128,45.360897435897435,5.689230769230769,43.44166666666666,222.88782051282053,13.603846153846153,5.980769230769231
Washington,2012,854,620,438,10,0,55,0,24,11,8,121,2017,4809,8121,Akron,"4,814","6,521.67","2,518.03",15.207,5.872,"6,536.88","2,523.90",39.965413,-103.209605,64.93589743589743,37.96730769230769,50.93076923076923,52.98397435897436,2.350576923076923,22.298076923076923,219.22115384615384,16.534615384615385,6.455128205128205
Washington,2030,859,650,428,2,0,59,0,20,12,8,121,2018,4840,8121,Akron,"4,814","6,521.67","2,518.03",15.207,5.872,"6,536.88","2,523.90",39.965413,-103.209605,64.93589743589743,37.96730769230769,50.93076923076923,52.98397435897436,2.350576923076923,22.298076923076923,219.22115384615384,16.534615384615385,6.455128205128205
Washington,2087,799,722,467,3,0,50,0,29,17,8,121,2019,4868,8121,Akron,"4,814","6,521.67","2,518.03",15.207,5.872,"6,536.88","2,523.90",39.965413,-103.209605,64.93589743589743,37.96730769230769,50.93076923076923,52.98397435897436,2.350576923076923,22.298076923076923,219.22115384615384,16.534615384615385,6.455128205128205
Washington,2081,722,712,558,6,0,49,0,24,10,8,121,2020,4869,8121,Akron,"4,814","6,521.67","2,518.03",15.207,5.872,"6,536.88","2,523.90",39.965413,-103.209605,64.93589743589743,37.96730769230769,50.93076923076923,52.98397435897436,2.350576923076923,22.298076923076923,219.22115384615384,16.534615384615385,6.455128205128205
Grand,5724,2653,710,1707,0,20,564,15,41,14,8,49,2017,14793,8049,Hot Sulphur Springs,"14,843","4,781.97","1,846.33",60.25,23.263,"4,842.22","1,869.59",40.123289,-106.095876,50.635897435897434,24.710897435897436,37.11474358974359,59.20897435897436,8.493589743589743,33.03910256410256,213.5698717948718,16.451923076923077,6.948717948717949
Grand,5823,2562,646,1931,0,19,602,17,43,3,8,49,2018,15066,8049,Hot Sulphur Springs,"14,843","4,781.97","1,846.33",60.25,23.263,"4,842.22","1,869.59",40.123289,-106.095876,50.635897435897434,24.710897435897436,37.11474358974359,59.20897435897436,8.493589743589743,33.03910256410256,213.5698717948718,16.451923076923077,6.948717948717949
Grand,5884,2572,669,2075,0,25,477,0,61,5,8,49,2019,15303,8049,Hot Sulphur Springs,"14,843","4,781.97","1,846.33",60.25,23.263,"4,842.22","1,869.59",40.123289,-106.095876,50.635897435897434,24.710897435897436,37.11474358974359,59.20897435897436,8.493589743589743,33.03910256410256,213.5698717948718,16.451923076923077,6.948717948717949
Grand,6315,2800,588,2190,6,11,648,0,67,5,8,49,2020,15536,8049,Hot Sulphur Springs,"14,843","4,781.97","1,846.33",60.25,23.263,"4,842.22","1,869.59",40.123289,-106.095876,50.635897435897434,24.710897435897436,37.11474358974359,59.20897435897436,8.493589743589743,33.03910256410256,213.5698717948718,16.451923076923077,6.948717948717949
